Country,Indicator,Attribute,Value
Switzerland,Energy Technology RD&D Budget NC(millions),2018,392.166
Switzerland,Energy Technology RD&D Budget NC(millions),2019,389.636
Switzerland,Energy Technology RD&D Budget NC(millions),2020 Estimated,389.636
Switzerland,RD&D per thousand units of GDP,1974,0.043
Switzerland,RD&D per thousand units of GDP,1975,0.054
Switzerland,RD&D per thousand units of GDP,1976,0.068
Switzerland,RD&D per thousand units of GDP,1977,0.177
Switzerland,RD&D per thousand units of GDP,1978,0.368
Switzerland,RD&D per thousand units of GDP,1979,0.467
Switzerland,RD&D per thousand units of GDP,1980,0.474
Switzerland,RD&D per thousand units of GDP,1981,0.443
Switzerland,RD&D per thousand units of GDP,1982,0.424
Switzerland,RD&D per thousand units of GDP,1983,0.444
Switzerland,RD&D per thousand units of GDP,1984,0.421
Switzerland,RD&D per thousand units of GDP,1985,0.436
Switzerland,RD&D per thousand units of GDP,1986,0.45
Switzerland,RD&D per thousand units of GDP,1987,0.453
Switzerland,RD&D per thousand units of GDP,1988,0.452
Switzerland,RD&D per thousand units of GDP,1989,0.485
Switzerland,RD&D per thousand units of GDP,1990,0.507
Switzerland,RD&D per thousand units of GDP,1991,0.515
Switzerland,RD&D per thousand units of GDP,1992,0.56
Switzerland,RD&D per thousand units of GDP,1993,0.555
Switzerland,RD&D per thousand units of GDP,1994,0.535
Switzerland,RD&D per thousand units of GDP,1995,0.515
Switzerland,RD&D per thousand units of GDP,1996,0.491
Switzerland,RD&D per thousand units of GDP,1997,0.46
Switzerland,RD&D per thousand units of GDP,1998,0.414
Switzerland,RD&D per thousand units of GDP,1999,0.401
Switzerland,RD&D per thousand units of GDP,2000,0.353
Switzerland,RD&D per thousand units of GDP,2001,0.356
Switzerland,RD&D per thousand units of GDP,2002,0.371
Switzerland,RD&D per thousand units of GDP,2003,0.376
Switzerland,RD&D per thousand units of GDP,2004,0.32
Switzerland,RD&D per thousand units of GDP,2005,0.298
Switzerland,RD&D per thousand units of GDP,2006,0.3
Switzerland,RD&D per thousand units of GDP,2007,0.294
Switzerland,RD&D per thousand units of GDP,2008,0.324
Switzerland,RD&D per thousand units of GDP,2009,0.352
Switzerland,RD&D per thousand units of GDP,2010,0.314
Switzerland,RD&D per thousand units of GDP,2011,0.365
Switzerland,RD&D per thousand units of GDP,2012,0.378
Switzerland,RD&D per thousand units of GDP,2013,0.379
Switzerland,RD&D per thousand units of GDP,2014,0.455
Switzerland,RD&D per thousand units of GDP,2015,0.509
Switzerland,RD&D per thousand units of GDP,2016,0.577
Switzerland,RD&D per thousand units of GDP,2017,0.582
Switzerland,RD&D per thousand units of GDP,2018,0.545
Switzerland,RD&D per thousand units of GDP,2019,0.536
Switzerland,RD&D per thousand units of GDP,2020 Estimated,0.555
Turkey,Nominal GDP NC (millions),1974,..
Turkey,Nominal GDP NC (millions),1975,..
Turkey,Nominal GDP NC (millions),1976,..
Turkey,Nominal GDP NC (millions),1977,..
Turkey,Nominal GDP NC (millions),1978,..
Turkey,Nominal GDP NC (millions),1979,..
Turkey,Nominal GDP NC (millions),1980,..
Turkey,Nominal GDP NC (millions),1981,..
Turkey,Nominal GDP NC (millions),1982,..
Turkey,Nominal GDP NC (millions),1983,..
Turkey,Nominal GDP NC (millions),1984,..
Turkey,Nominal GDP NC (millions),1985,..
Turkey,Nominal GDP NC (millions),1986,..
Turkey,Nominal GDP NC (millions),1987,..
Turkey,Nominal GDP NC (millions),1988,..
Turkey,Nominal GDP NC (millions),1989,..
Turkey,Nominal GDP NC (millions),1990,783.238924
Turkey,Nominal GDP NC (millions),1991,790.495759
Turkey,Nominal GDP NC (millions),1992,1675.60252
Turkey,Nominal GDP NC (millions),1993,2715.532221
Turkey,Nominal GDP NC (millions),1994,5134.76388
Turkey,Nominal GDP NC (millions),1995,11008.03194
Turkey,Nominal GDP NC (millions),1996,20613.56455
Turkey,Nominal GDP NC (millions),1997,40109.03401
Turkey,Nominal GDP NC (millions),1998,71816.94564
Turkey,Nominal GDP NC (millions),1999,107368.0402
Turkey,Nominal GDP NC (millions),2000,171092.5767
Turkey,Nominal GDP NC (millions),2001,247186.5459
Turkey,Nominal GDP NC (millions),2002,362501.9208
Turkey,Nominal GDP NC (millions),2003,471777.237
Turkey,Nominal GDP NC (millions),2004,582249.4997
Turkey,Nominal GDP NC (millions),2005,680344.6023
Turkey,Nominal GDP NC (millions),2006,796401.9838
Turkey,Nominal GDP NC (millions),2007,887950.9127
Turkey,Nominal GDP NC (millions),2008,1002027.719
Turkey,Nominal GDP NC (millions),2009,1006082.46
Turkey,Nominal GDP NC (millions),2010,1167711.162
Turkey,Nominal GDP NC (millions),2011,1404382.051
Turkey,Nominal GDP NC (millions),2012,1580640.471
Turkey,Nominal GDP NC (millions),2013,1822471.846
Turkey,Nominal GDP NC (millions),2014,2054327.348
Turkey,Nominal GDP NC (millions),2015,2350941.343
Turkey,Nominal GDP NC (millions),2016,2625819.377
Turkey,Nominal GDP NC (millions),2017,3133552.21
Turkey,Nominal GDP NC (millions),2018,3758608.017
Turkey,Nominal GDP NC (millions),2019,4319418.234
Turkey,Nominal GDP NC (millions),2020 Estimated,5046859.207
Turkey,Energy Technology RD&D Budget NC(millions) ,1974,..
Turkey,Energy Technology RD&D Budget NC(millions) ,1975,..
Turkey,Energy Technology RD&D Budget NC(millions) ,1976,..
Turkey,Energy Technology RD&D Budget NC(millions) ,1977,..
Turkey,Energy Technology RD&D Budget NC(millions) ,1978,..
Turkey,Energy Technology RD&D Budget NC(millions) ,1979,..
Turkey,Energy Technology RD&D Budget NC(millions) ,1980,..
Turkey,Energy Technology RD&D Budget NC(millions) ,1981,..
Turkey,Energy Technology RD&D Budget NC(millions) ,1982,..
Turkey,Energy Technology RD&D Budget NC(millions) ,1983,0.001
Turkey,Energy Technology RD&D Budget NC(millions) ,1984,0.001
Turkey,Energy Technology RD&D Budget NC(millions) ,1985,0.001
Turkey,Energy Technology RD&D Budget NC(millions) ,1986,0.002
Turkey,Energy Technology RD&D Budget NC(millions) ,1987,0.003
Turkey,Energy Technology RD&D Budget NC(millions) ,1988,0.006
Turkey,Energy Technology RD&D Budget NC(millions) ,1989,0.009
Turkey,Energy Technology RD&D Budget NC(millions) ,1990,0.005
Turkey,Energy Technology RD&D Budget NC(millions) ,1991,0.01
Turkey,Energy Technology RD&D Budget NC(millions) ,1992,0.024
Turkey,Energy Technology RD&D Budget NC(millions) ,1993,0.041
Turkey,Energy Technology RD&D Budget NC(millions) ,1994,0.042
Turkey,Energy Technology RD&D Budget NC(millions) ,1995,0.189
Turkey,Energy Technology RD&D Budget NC(millions) ,1996,0.275
Turkey,Energy Technology RD&D Budget NC(millions) ,1997,1.609
Turkey,Energy Technology RD&D Budget NC(millions) ,1998,1.388
Turkey,Energy Technology RD&D Budget NC(millions) ,1999,1.406
Turkey,Energy Technology RD&D Budget NC(millions) ,2000,2.171
Turkey,Energy Technology RD&D Budget NC(millions) ,2001,3.656
Turkey,Energy Technology RD&D Budget NC(millions) ,2002,4.085
Turkey,Energy Technology RD&D Budget NC(millions) ,2003,5.089
Turkey,Energy Technology RD&D Budget NC(millions) ,2004,1.404
Turkey,Energy Technology RD&D Budget NC(millions) ,2005,3.723
Turkey,Energy Technology RD&D Budget NC(millions) ,2006,6.857
Turkey,Energy Technology RD&D Budget NC(millions) ,2007,10.431
Turkey,Energy Technology RD&D Budget NC(millions) ,2008,9.787
Turkey,Energy Technology RD&D Budget NC(millions) ,2009,12.519
Turkey,Energy Technology RD&D Budget NC(millions) ,2010,..
Turkey,Energy Technology RD&D Budget NC(millions) ,2011,..
Turkey,Energy Technology RD&D Budget NC(millions) ,2012,..
Turkey,Energy Technology RD&D Budget NC(millions) ,2013,..
Turkey,Energy Technology RD&D Budget NC(millions) ,2014,150.21
Turkey,Energy Technology RD&D Budget NC(millions) ,2015,149.69
Turkey,Energy Technology RD&D Budget NC(millions) ,2016,219.111
Turkey,Energy Technology RD&D Budget NC(millions) ,2017,275.61
Turkey,Energy Technology RD&D Budget NC(millions) ,2018,290.872
Turkey,Energy Technology RD&D Budget NC(millions) ,2019,..
Turkey,Energy Technology RD&D Budget NC(millions) ,2020 Estimated,..
Turkey,RD&D per thousand units of GDP ,1974,..
Turkey,RD&D per thousand units of GDP ,1975,..
Turkey,RD&D per thousand units of GDP ,1976,..
Turkey,RD&D per thousand units of GDP ,1977,..
Turkey,RD&D per thousand units of GDP ,1978,..
Turkey,RD&D per thousand units of GDP ,1979,..
Turkey,RD&D per thousand units of GDP ,1980,..
Turkey,RD&D per thousand units of GDP ,1981,..
Turkey,RD&D per thousand units of GDP ,1982,..
Turkey,RD&D per thousand units of GDP ,1983,..
Turkey,RD&D per thousand units of GDP ,1984,..
Turkey,RD&D per thousand units of GDP ,1985,..
Turkey,RD&D per thousand units of GDP ,1986,..
Turkey,RD&D per thousand units of GDP ,1987,..
Turkey,RD&D per thousand units of GDP ,1988,..
Turkey,RD&D per thousand units of GDP ,1989,..
Turkey,RD&D per thousand units of GDP ,1990,0.006
Turkey,RD&D per thousand units of GDP ,1991,0.013
Turkey,RD&D per thousand units of GDP ,1992,0.014
Turkey,RD&D per thousand units of GDP ,1993,0.015
Turkey,RD&D per thousand units of GDP ,1994,0.008
Turkey,RD&D per thousand units of GDP ,1995,0.017
Turkey,RD&D per thousand units of GDP ,1996,0.013
Turkey,RD&D per thousand units of GDP ,1997,0.04
Turkey,RD&D per thousand units of GDP ,1998,0.019
Turkey,RD&D per thousand units of GDP ,1999,0.013
Turkey,RD&D per thousand units of GDP ,2000,0.013
Turkey,RD&D per thousand units of GDP ,2001,0.015
Turkey,RD&D per thousand units of GDP ,2002,0.011
Turkey,RD&D per thousand units of GDP ,2003,0.011
Turkey,RD&D per thousand units of GDP ,2004,0.002
Turkey,RD&D per thousand units of GDP ,2005,0.005
Turkey,RD&D per thousand units of GDP ,2006,0.009
Turkey,RD&D per thousand units of GDP ,2007,0.012
Turkey,RD&D per thousand units of GDP ,2008,0.01
Turkey,RD&D per thousand units of GDP ,2009,0.012
Turkey,RD&D per thousand units of GDP ,2010,..
Turkey,RD&D per thousand units of GDP ,2011,..
Turkey,RD&D per thousand units of GDP ,2012,..
Turkey,RD&D per thousand units of GDP ,2013,..
Turkey,RD&D per thousand units of GDP ,2014,0.073
Turkey,RD&D per thousand units of GDP ,2015,0.064
Turkey,RD&D per thousand units of GDP ,2016,0.083
Turkey,RD&D per thousand units of GDP ,2017,0.088
Turkey,RD&D per thousand units of GDP ,2018,0.077
Turkey,RD&D per thousand units of GDP ,2019,..
Turkey,RD&D per thousand units of GDP ,2020 Estimated,..
United Kingdom,Nominal GDP NC (millions),1974,88261.136
United Kingdom,Nominal GDP NC (millions),1975,109277.662
United Kingdom,Nominal GDP NC (millions),1976,129089.154
United Kingdom,Nominal GDP NC (millions),1977,150924.492
United Kingdom,Nominal GDP NC (millions),1978,175025.952
United Kingdom,Nominal GDP NC (millions),1979,207027.696
United Kingdom,Nominal GDP NC (millions),1980,243214.728
United Kingdom,Nominal GDP NC (millions),1981,269436.136
United Kingdom,Nominal GDP NC (millions),1982,294813.045
United Kingdom,Nominal GDP NC (millions),1983,322668.076
United Kingdom,Nominal GDP NC (millions),1984,346674.438
United Kingdom,Nominal GDP NC (millions),1985,381325.495
United Kingdom,Nominal GDP NC (millions),1986,410267.128
United Kingdom,Nominal GDP NC (millions),1987,455480.396
United Kingdom,Nominal GDP NC (millions),1988,511551.416
United Kingdom,Nominal GDP NC (millions),1989,566852.484
United Kingdom,Nominal GDP NC (millions),1990,615729.57
United Kingdom,Nominal GDP NC (millions),1991,647492.302
United Kingdom,Nominal GDP NC (millions),1992,671720.9
United Kingdom,Nominal GDP NC (millions),1993,708282.199
United Kingdom,Nominal GDP NC (millions),1994,745216.41
United Kingdom,Nominal GDP NC (millions),1995,849809.124
United Kingdom,Nominal GDP NC (millions),1996,906638.016
United Kingdom,Nominal GDP NC (millions),1997,951745.352
United Kingdom,Nominal GDP NC (millions),1998,996738.196
United Kingdom,Nominal GDP NC (millions),1999,1039606.59
United Kingdom,Nominal GDP NC (millions),2000,1095325.847
United Kingdom,Nominal GDP NC (millions),2001,1138935.468
United Kingdom,Nominal GDP NC (millions),2002,1187086.845
United Kingdom,Nominal GDP NC (millions),2003,1255455.938
United Kingdom,Nominal GDP NC (millions),2004,1317043.449
United Kingdom,Nominal GDP NC (millions),2005,1393213.904
United Kingdom,Nominal GDP NC (millions),2006,1470728.7
United Kingdom,Nominal GDP NC (millions),2007,1546375.072
United Kingdom,Nominal GDP NC (millions),2008,1589976.192
United Kingdom,Nominal GDP NC (millions),2009,1548386.84
United Kingdom,Nominal GDP NC (millions),2010,1606552.95
United Kingdom,Nominal GDP NC (millions),2011,1660468.624
United Kingdom,Nominal GDP NC (millions),2012,1710981.629
United Kingdom,Nominal GDP NC (millions),2013,1781201.918
United Kingdom,Nominal GDP NC (millions),2014,1862198.718
United Kingdom,Nominal GDP NC (millions),2015,1919641
United Kingdom,Nominal GDP NC (millions),2016,1995664.51
United Kingdom,Nominal GDP NC (millions),2017,2068142.208
United Kingdom,Nominal GDP NC (millions),2018,2142325.245
United Kingdom,Nominal GDP NC (millions),2019,2218593.024
United Kingdom,Nominal GDP NC (millions),2020 Estimated,2113709.2
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1974,91.2
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1975,110.9
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1976,131.9
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1977,123.84
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1978,168.16
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1979,190.09
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1980,225.33
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1981,270.15
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1982,263.22
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1983,306.3
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1984,285.39
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1985,286.7
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1986,234.7
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1987,214.51
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1988,227.99
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1989,190.16
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1990,166.74
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1991,142.88
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1992,133.45
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1993,98.77
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1994,50.901
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1995,52.94
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1996,36.35
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1997,49.3
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1998,43.84
United Kingdom,Energy Technology RD&D Budget NC(millions) ,1999,42.796
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2000,47.95
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2001,30.361
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2002,35.265
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2003,34.161
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2004,48.572
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2005,71.448
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2006,115.601
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2007,143.161
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2008,159.084
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2009,269.945
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2010,510.888
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2011,351.143
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2012,317.583
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2013,405.674
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2014,344.557
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2015,378.602
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2016,484.569
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2017,654.24
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2018,740.99
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2019,907.914
United Kingdom,Energy Technology RD&D Budget NC(millions) ,2020 Estimated,..
United Kingdom,RD&D per thousand units of GDP ,1974,1.033
United Kingdom,RD&D per thousand units of GDP ,1975,1.015
United Kingdom,RD&D per thousand units of GDP ,1976,1.022
United Kingdom,RD&D per thousand units of GDP ,1977,0.821
United Kingdom,RD&D per thousand units of GDP ,1978,0.961
United Kingdom,RD&D per thousand units of GDP ,1979,0.918
United Kingdom,RD&D per thousand units of GDP ,1980,0.926
United Kingdom,RD&D per thousand units of GDP ,1981,1.003
United Kingdom,RD&D per thousand units of GDP ,1982,0.893
United Kingdom,RD&D per thousand units of GDP ,1983,0.949
United Kingdom,RD&D per thousand units of GDP ,1984,0.823
United Kingdom,RD&D per thousand units of GDP ,1985,0.752
United Kingdom,RD&D per thousand units of GDP ,1986,0.572
United Kingdom,RD&D per thousand units of GDP ,1987,0.471
United Kingdom,RD&D per thousand units of GDP ,1988,0.446
United Kingdom,RD&D per thousand units of GDP ,1989,0.335
United Kingdom,RD&D per thousand units of GDP ,1990,0.271
United Kingdom,RD&D per thousand units of GDP ,1991,0.221
United Kingdom,RD&D per thousand units of GDP ,1992,0.199
United Kingdom,RD&D per thousand units of GDP ,1993,0.139
United Kingdom,RD&D per thousand units of GDP ,1994,0.068
United Kingdom,RD&D per thousand units of GDP ,1995,0.062
United Kingdom,RD&D per thousand units of GDP ,1996,0.04
United Kingdom,RD&D per thousand units of GDP ,1997,0.052
United Kingdom,RD&D per thousand units of GDP ,1998,0.044
United Kingdom,RD&D per thousand units of GDP ,1999,0.041
United Kingdom,RD&D per thousand units of GDP ,2000,0.044
