,Country,Currency_type,Sectors,Year,Amount
70067,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2009,5514.8
70068,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2010,2269.9
70069,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2011,2241.1
70070,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2012,2286.4
70071,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2013,2588.7
70072,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2014,2078.3
70073,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2015,1847.4
70074,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2016,1592.9
70075,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2017,1471.3
70076,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2018,1631.1
70077,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2019,1407.8
70078,Estimated IEA Total,USD (2020 prices and exchange rates),Fossil fuels,2020,1426.3
70080,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1974,297.1
70081,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1975,464.6
70082,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1976,662.7
70083,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1977,1212.9
70084,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1978,1780.4
70085,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1979,2449.3
70086,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1980,2791.4
70087,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1981,2747.7
70088,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1982,1832.4
70089,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1983,1506.6
70090,Estimated IEA Total,USD (2020 prices and exchange rates),Renewables,1984,1503.5
